txn_id,customer_id,txn_type,amount,txn_time,status
T03397,C0258,withdrawal,21140.33,2024-07-29 01:24:47,success
T03398,C0172,withdrawal,50019.62,2025-02-03 09:10:15,success
T03399,C0494,transfer,71712.97,2024-10-28 16:12:48,success
T03400,C0434,withdrawal,9694.86,2025-02-26 14:37:09,failed
T03401,C0481,withdrawal,73714.24,2025-05-19 21:19:55,success
T03402,C0335,withdrawal,16584.75,2025-04-07 05:11:23,success
T03403,C0446,deposit,92450.41,2025-05-12 02:13:35,success
T03404,C0457,deposit,53065.53,2024-12-02 03:07:16,success
T03405,C0466,purchase,77294.73,2025-04-27 01:48:15,success
T03406,C0012,transfer,60893.42,2024-06-30 16:46:53,failed
T03407,C0284,deposit,49354.6,2025-04-04 10:40:44,success
T03408,C0256,purchase,74829.75,2025-02-05 02:33:50,success
T03409,C0187,deposit,82491.65,2025-03-19 05:38:08,success
T03410,C0435,withdrawal,30507.81,2024-08-04 12:01:28,success
T03411,C0433,deposit,42206.27,2025-02-27 12:57:10,success
T03412,C0175,deposit,3101.77,2025-02-27 02:27:21,success
T03413,C0100,withdrawal,5476.84,2024-08-23 13:19:31,success
T03414,C0043,deposit,32412.87,2025-02-03 07:09:20,success
T03415,C0237,purchase,50341.81,2024-08-12 09:53:38,success
T03416,C0413,purchase,19536.57,2025-05-11 15:12:48,success
T03417,C0447,withdrawal,82498.21,2025-01-23 01:45:12,success
T03418,C0278,withdrawal,614.96,2024-07-29 10:03:43,success
T03419,C0223,deposit,29830.96,2024-09-15 17:26:31,success
T03420,C0388,deposit,55827.83,2024-07-04 08:43:37,success
T03421,C0488,deposit,72088.47,2024-05-25 12:24:33,success
T03422,C0095,withdrawal,68993.81,2025-05-23 06:09:56,success
T03423,C0440,deposit,45236.38,2025-01-07 13:29:45,success
T03424,C0419,withdrawal,92603.23,2024-06-11 14:17:05,success
T03425,C0317,purchase,94753.86,2025-04-06 14:39:40,success
T03426,C0469,withdrawal,9539.96,2024-05-29 06:57:23,failed
T03427,C0195,withdrawal,29165.01,2024-10-03 12:17:36,success
T03428,C0379,deposit,78143.34,2024-10-20 00:32:01,success
T03429,C0463,deposit,57918.49,2025-04-07 04:31:59,success
T03430,C0311,withdrawal,1805.77,2025-03-07 09:24:42,success
T03431,C0068,deposit,7737.41,2024-07-06 16:40:09,success
T03432,C0396,transfer,68845.14,2024-05-27 00:36:27,success
T03433,C0400,deposit,80260.15,2025-01-01 00:23:24,success
T03434,C0077,deposit,81141.57,2025-01-07 21:53:12,success
T03435,C0401,transfer,28638.28,2024-05-27 20:49:04,success
T03436,C0451,withdrawal,13819.4,2024-08-24 07:01:39,success
T03437,C0377,purchase,63028.08,2025-01-23 14:29:33,failed
T03438,C0262,online fraud,87625.18,2025-01-11 16:54:24,failed
T03439,C0155,deposit,35103.49,2025-03-14 12:05:30,success
T03440,C0212,transfer,32023.53,2025-04-26 06:21:51,success
T03441,C0131,purchase,7821.17,2024-06-25 17:27:52,success
T03442,C0441,purchase,61107.56,2025-04-01 19:29:38,success
T03443,C0203,deposit,37098.78,2024-09-05 01:14:47,success
T03444,C0234,deposit,17757.37,2025-01-06 15:02:06,success
T03445,C0443,purchase,37237.6,2025-02-10 07:06:21,failed
T03446,C0432,withdrawal,1725.49,2025-05-12 01:44:02,success
T03447,C0002,transfer,48612.36,2025-01-08 12:46:39,success
T03448,C0399,deposit,86833.31,2025-01-10 18:53:49,success
T03449,C0212,withdrawal,10687.26,2024-11-11 09:34:22,success
T03450,C0420,deposit,79323.81,2024-09-05 17:05:06,success
T03451,C0154,deposit,5401.8,2025-01-01 10:32:53,success
T03452,C0105,deposit,91214.07,2025-01-02 17:30:13,success
T03453,C0013,purchase,13877.19,2025-02-24 06:12:00,success
T03454,C0343,deposit,64011.5,2025-02-19 14:46:05,success
T03455,C0336,withdrawal,2368.3,2024-09-26 15:35:41,success
T03456,C0484,withdrawal,1327.97,2025-01-01 03:32:20,success
T03457,C0203,deposit,83418.65,2025-05-02 00:02:37,success
T03458,C0015,withdrawal,83090.25,2024-11-11 11:31:58,success
T03459,C0093,online fraud,22113.9,2025-02-18 17:27:48,failed
T03460,C0334,deposit,91741.47,2025-03-14 05:30:20,success
T03461,C0340,withdrawal,24804.74,2024-11-02 18:30:37,success
T03462,C0126,deposit,62611.49,2025-04-04 16:54:30,success
T03463,C0415,transfer,40349.74,2024-10-04 18:12:08,failed
T03464,C0262,deposit,13957.09,2024-12-07 20:02:04,success
T03465,C0111,deposit,14507.53,2024-08-16 03:11:55,success
T03466,C0054,withdrawal,41443.72,2025-02-13 23:31:12,success
T03467,C0016,deposit,69479.4,2024-12-20 11:50:16,success
T03468,C0223,deposit,29462.24,2024-12-26 03:38:19,success
T03469,C0025,withdrawal,34372.0,2024-08-29 13:37:52,success
T03470,C0059,purchase,21550.43,2024-11-24 23:44:40,success
T03471,C0371,withdrawal,9462.91,2024-10-02 02:11:57,success
T03472,C0324,purchase,6711.41,2024-12-14 17:41:46,success
T03473,C0288,withdrawal,73347.14,2024-12-06 22:33:18,success
T03474,C0108,purchase,84615.67,2024-08-28 04:19:52,success
T03475,C0437,online fraud,97304.55,2025-03-07 15:06:57,failed
T03476,C0074,withdrawal,74420.13,2024-11-24 16:50:14,success
T03477,C0247,purchase,44246.99,2024-11-29 05:55:16,success
T03478,C0196,deposit,57075.13,2025-03-25 10:34:53,success
T03479,C0136,withdrawal,33470.77,2025-03-16 19:11:09,success
T03480,C0108,withdrawal,14692.2,2024-11-17 11:04:26,success
T03481,C0179,deposit,78946.87,2025-02-15 21:23:56,success
T03482,C0047,deposit,40353.86,2024-10-17 22:41:30,success
T03483,C0406,transfer,86060.85,2024-08-28 04:12:59,failed
T03484,C0029,deposit,17713.54,2025-03-24 01:04:38,success
T03485,C0433,transfer,36213.5,2024-07-10 07:01:58,success
T03486,C0459,purchase,68695.93,2024-12-11 23:54:38,success
T03487,C0397,deposit,42890.5,2024-06-05 00:31:15,success
T03488,C0053,deposit,78811.27,2025-02-01 22:46:52,success
T03489,C0010,transfer,73065.54,2025-05-15 05:28:51,success
T03490,C0124,deposit,91690.52,2025-01-23 11:56:38,success
T03491,C0158,deposit,51826.77,2024-08-29 15:48:12,success
T03492,C0046,withdrawal,90820.62,2025-03-15 07:46:39,success
T03493,C0424,deposit,1231.28,2025-03-20 22:27:55,success
T03494,C0421,withdrawal,72997.02,2024-11-20 01:58:30,success
T03495,C0320,deposit,82841.67,2024-09-28 05:38:15,success
T03496,C0204,withdrawal,7529.18,2024-09-27 09:03:33,success
T03497,C0125,purchase,9982.97,2024-09-17 21:26:21,success
T03498,C0238,transfer,24191.9,2024-07-04 14:08:57,success
T03499,C0458,deposit,30916.97,2024-12-16 22:23:35,success
T03500,C0288,deposit,2958.85,2024-06-12 05:45:16,success
T03501,C0031,withdrawal,41465.12,2025-03-31 23:34:11,success
T03502,C0161,transfer,73964.04,2025-05-01 08:22:12,success
T03503,C0393,withdrawal,4432.16,2024-08-29 12:20:16,success
T03504,C0478,purchase,8449.53,2025-02-09 03:52:17,success
T03505,C0208,deposit,39179.5,2024-08-27 08:22:53,failed
T03506,C0472,withdrawal,23207.09,2024-12-23 20:18:13,success
T03507,C0065,deposit,63438.61,2024-06-28 12:13:15,success
T03508,C0222,purchase,14548.91,2024-12-15 17:48:03,success
T03509,C0447,deposit,7161.26,2024-06-05 23:05:03,success
T03510,C0388,purchase,97601.76,2024-09-14 13:40:10,success
T03511,C0459,transfer,39229.7,2024-09-07 08:23:07,success
T03512,C0493,deposit,89081.51,2024-11-15 08:48:09,success
T03513,C0257,purchase,19248.2,2024-11-03 15:24:18,success
T03514,C0098,deposit,98511.64,2024-07-02 22:11:44,success
T03515,C0320,withdrawal,51030.68,2024-07-12 13:06:19,success
T03516,C0218,deposit,94787.06,2025-05-15 08:36:04,success
T03517,C0009,online fraud,57346.83,2024-07-05 19:43:30,failed
T03518,C0168,deposit,74131.27,2024-09-27 19:16:08,failed
T03519,C0218,withdrawal,30737.08,2024-11-28 02:24:06,success
T03520,C0100,online fraud,55742.3,2025-04-08 06:09:32,failed
T03521,C0051,transfer,30685.2,2024-08-02 12:45:18,success
T03522,C0144,withdrawal,77639.6,2024-11-06 17:05:08,success
T03523,C0332,transfer,30212.61,2025-02-20 18:01:08,success
T03524,C0454,deposit,67458.69,2024-06-15 23:59:34,success
T03525,C0087,deposit,47728.69,2025-02-05 16:18:00,success
T03526,C0077,withdrawal,79182.69,2024-07-19 16:09:49,success
T03527,C0314,withdrawal,59115.61,2024-12-04 06:11:35,success
T03528,C0397,transfer,11273.87,2025-02-19 07:33:08,success
T03529,C0222,deposit,43602.29,2024-10-28 16:21:01,success
T03530,C0075,transfer,99280.73,2024-06-16 16:06:46,success
T03531,C0199,transfer,54982.57,2024-09-06 14:20:51,success
T03532,C0209,online fraud,56973.98,2024-12-24 09:47:36,failed
T03533,C0196,deposit,36501.33,2024-10-26 18:10:46,success
T03534,C0176,withdrawal,57214.33,2024-06-29 09:28:32,success
T03535,C0247,withdrawal,50133.76,2024-07-01 21:24:29,success
T03536,C0018,deposit,98904.85,2025-01-03 02:18:31,failed
T03537,C0214,withdrawal,81868.38,2024-09-28 22:12:07,success
T03538,C0187,deposit,76959.86,2025-05-13 10:25:59,success
T03539,C0122,withdrawal,23152.81,2024-10-24 20:08:28,success
T03540,C0166,withdrawal,75945.93,2024-10-24 22:25:37,success
T03541,C0182,transfer,96225.33,2024-12-29 10:29:00,success
T03542,C0106,transfer,34531.79,2025-01-11 14:07:04,success
T03543,C0190,deposit,61002.61,2024-07-16 15:50:53,success
T03544,C0391,withdrawal,13485.66,2025-04-12 05:31:39,success
T03545,C0122,withdrawal,38698.83,2024-11-09 02:13:44,success
T03546,C0089,withdrawal,67795.79,2024-05-26 10:41:19,success
T03547,C0042,withdrawal,19978.46,2024-09-01 09:08:59,success
T03548,C0025,online fraud,72125.45,2024-12-20 14:24:38,failed
T03549,C0207,withdrawal,21261.94,2024-09-17 16:25:24,failed
T03550,C0201,purchase,56120.59,2025-04-04 12:11:15,success
T03551,C0266,transfer,29342.88,2025-02-28 16:03:43,success
T03552,C0328,transfer,534.03,2025-04-12 21:18:51,success
T03553,C0286,deposit,18542.75,2024-09-01 08:12:47,success
T03554,C0074,purchase,29817.93,2025-03-01 23:14:22,success
T03555,C0285,withdrawal,9962.68,2025-01-04 14:05:41,success
T03556,C0355,transfer,87347.56,2024-07-02 01:02:22,success
T03557,C0205,withdrawal,85783.93,2025-03-11 07:42:33,success
T03558,C0101,withdrawal,63164.55,2024-09-04 04:38:04,failed
T03559,C0183,deposit,95931.09,2024-12-12 15:03:53,success
T03560,C0278,online fraud,13689.89,2024-10-09 18:51:40,failed
T03561,C0027,online fraud,56907.12,2024-12-13 04:41:18,failed
T03562,C0064,purchase,1581.22,2024-10-22 14:37:24,success
T03563,C0305,withdrawal,39856.98,2024-06-11 22:01:55,success
T03564,C0129,deposit,65370.19,2024-12-17 10:00:54,success
T03565,C0341,withdrawal,73769.89,2025-01-16 09:23:04,success
T03566,C0477,withdrawal,73839.27,2024-12-08 10:23:26,success
T03567,C0070,online fraud,64916.55,2025-01-04 11:13:24,failed
T03568,C0225,online fraud,28819.08,2025-01-05 20:02:37,failed
T03569,C0243,withdrawal,22273.02,2025-04-28 02:37:56,success
T03570,C0201,deposit,8250.97,2025-01-18 19:13:00,success
T03571,C0469,deposit,73271.97,2024-06-14 23:28:45,success
T03572,C0312,deposit,92862.83,2024-07-01 16:00:52,success
T03573,C0085,transfer,4545.32,2025-03-17 17:19:42,success
T03574,C0014,withdrawal,16582.68,2025-05-17 05:42:29,success
T03575,C0124,online fraud,8374.79,2024-06-10 23:15:38,failed
T03576,C0124,deposit,95167.17,2024-10-05 18:53:15,success
T03577,C0193,purchase,73124.27,2024-12-31 10:14:13,success
T03578,C0375,purchase,66490.38,2025-02-01 17:14:20,success
T03579,C0296,deposit,96142.55,2024-06-29 14:15:03,success
T03580,C0124,withdrawal,41965.61,2025-01-25 16:31:44,failed
T03581,C0426,transfer,48349.45,2024-06-02 12:42:21,success
T03582,C0291,withdrawal,10925.91,2024-12-11 21:41:53,success
T03583,C0053,deposit,88589.31,2024-06-05 15:09:34,success
T03584,C0277,transfer,90529.42,2025-04-14 20:02:46,success
T03585,C0226,deposit,51402.63,2025-04-01 06:03:29,success
T03586,C0098,deposit,59666.48,2025-01-07 12:47:22,failed
T03587,C0046,deposit,34803.73,2024-12-26 07:10:06,failed
T03588,C0293,withdrawal,72262.03,2024-08-01 13:07:54,success
T03589,C0241,deposit,27016.34,2024-11-26 14:47:43,success
T03590,C0209,deposit,76706.36,2024-08-04 00:34:47,success
T03591,C0481,withdrawal,78919.89,2024-11-28 12:28:07,success
T03592,C0270,transfer,35794.8,2024-11-13 08:30:31,success
T03593,C0066,purchase,6066.93,2025-01-25 22:41:08,failed
T03594,C0304,deposit,94564.98,2025-02-27 16:54:10,success
T03595,C0124,purchase,43992.62,2024-07-07 02:25:54,success
T03596,C0113,online fraud,24695.74,2025-01-11 10:55:21,failed
T03597,C0465,deposit,51692.81,2025-03-05 10:28:23,success
T03598,C0187,deposit,66132.13,2024-10-26 12:32:23,success
T03599,C0465,online fraud,22628.69,2025-01-23 08:46:43,failed
T03600,C0118,online fraud,47860.63,2024-09-19 04:53:50,failed
T03601,C0024,purchase,41945.51,2025-02-13 11:16:03,failed
T03602,C0264,withdrawal,70694.19,2024-08-09 01:50:09,success
T03603,C0349,withdrawal,84512.17,2024-11-28 02:33:04,success
T03604,C0272,withdrawal,73902.89,2025-04-08 07:18:27,success
T03605,C0111,deposit,86611.76,2025-04-29 03:46:39,failed
T03606,C0415,purchase,39336.82,2024-12-22 19:20:34,success
T03607,C0289,withdrawal,95752.48,2024-10-28 01:26:31,success
T03608,C0296,deposit,61873.4,2025-01-02 07:14:42,failed
T03609,C0013,deposit,23313.45,2024-12-28 00:00:52,success
T03610,C0440,deposit,17035.18,2025-01-08 18:44:34,success
T03611,C0078,deposit,33955.88,2025-03-25 12:56:01,success
T03612,C0392,withdrawal,4699.51,2025-04-29 04:08:29,success
T03613,C0040,deposit,56285.54,2025-04-26 05:53:43,success
T03614,C0474,withdrawal,58197.5,2024-10-22 18:55:39,success
T03615,C0040,deposit,52953.54,2024-10-29 21:26:21,success
T03616,C0258,online fraud,618.85,2025-04-08 06:45:04,failed
T03617,C0262,purchase,49993.93,2024-10-20 04:32:35,success
T03618,C0105,deposit,10095.53,2024-09-11 06:08:50,success
T03619,C0235,deposit,37149.19,2025-03-27 16:58:03,success
T03620,C0062,deposit,64277.2,2025-02-21 17:18:49,success
T03621,C0250,deposit,85110.81,2024-11-13 00:28:00,success
T03622,C0493,deposit,28733.71,2025-04-23 18:53:26,success
T03623,C0221,deposit,98881.68,2025-04-09 12:29:20,success
T03624,C0398,withdrawal,49256.76,2024-11-17 20:48:21,success
T03625,C0383,purchase,35515.57,2025-02-01 07:55:22,success
T03626,C0243,withdrawal,13853.33,2025-01-03 09:57:29,success
T03627,C0424,withdrawal,52947.3,2024-10-06 17:42:55,success
T03628,C0104,purchase,6131.33,2025-03-10 05:42:59,success
T03629,C0080,deposit,88772.41,2024-08-17 20:31:52,success
T03630,C0475,withdrawal,14889.87,2024-08-17 23:56:25,success
T03631,C0499,withdrawal,15119.22,2025-02-24 10:50:19,success
T03632,C0450,withdrawal,98052.49,2024-11-26 12:54:24,success
T03633,C0485,withdrawal,91786.23,2025-05-12 14:50:15,success
T03634,C0251,purchase,81789.8,2025-01-02 18:57:07,success
T03635,C0113,withdrawal,82142.12,2025-05-11 03:00:31,success
T03636,C0311,withdrawal,35985.2,2025-04-03 14:33:27,success
T03637,C0268,purchase,56626.55,2024-11-26 23:24:06,success
T03638,C0037,transfer,25730.02,2025-01-23 19:19:36,success
T03639,C0371,deposit,26567.99,2024-10-13 12:57:30,success
T03640,C0131,withdrawal,96816.27,2025-03-02 03:00:53,success
T03641,C0275,withdrawal,22797.62,2025-03-31 03:06:20,success
T03642,C0002,deposit,90385.62,2024-10-26 01:54:47,success
T03643,C0220,deposit,4664.02,2025-02-23 18:55:09,success
T03644,C0469,withdrawal,30910.31,2025-01-12 16:55:31,success
T03645,C0471,deposit,78495.57,2024-12-31 03:58:25,success
T03646,C0152,deposit,71613.16,2025-05-07 09:15:44,success
T03647,C0186,transfer,92923.17,2025-04-01 07:37:01,success
T03648,C0177,deposit,36573.7,2025-01-31 01:58:40,failed
T03649,C0481,deposit,24457.82,2024-11-14 11:04:03,success
T03650,C0105,transfer,57265.6,2024-11-22 16:47:08,failed
T03651,C0457,purchase,41024.67,2025-03-10 20:32:53,success
T03652,C0488,online fraud,8220.65,2025-04-11 21:07:31,failed
T03653,C0035,deposit,69441.89,2024-11-11 12:26:18,failed
T03654,C0063,deposit,95559.67,2025-04-11 12:27:16,success
T03655,C0437,deposit,16782.88,2025-04-30 03:08:42,failed
T03656,C0354,withdrawal,66003.01,2024-07-16 10:33:03,success
T03657,C0115,purchase,77444.87,2024-09-03 07:12:29,success
T03658,C0258,deposit,84390.99,2025-03-13 20:20:37,success
T03659,C0473,deposit,66704.26,2024-09-08 08:17:49,success
T03660,C0381,withdrawal,45884.6,2024-11-19 13:52:45,success
T03661,C0280,purchase,38038.42,2025-01-17 14:18:55,success
T03662,C0253,deposit,88263.85,2024-07-10 15:20:50,success
T03663,C0055,transfer,36213.46,2024-09-03 02:43:26,success
T03664,C0103,deposit,89411.44,2024-07-06 21:30:31,success
T03665,C0154,transfer,75600.75,2024-12-21 22:41:13,success
T03666,C0017,purchase,59872.75,2024-12-24 07:07:36,success
T03667,C0383,deposit,79586.54,2025-05-11 11:42:44,success
T03668,C0448,deposit,53809.7,2024-07-16 04:54:30,failed
T03669,C0107,online fraud,55633.34,2025-05-06 11:13:32,failed
T03670,C0318,online fraud,38266.51,2025-03-16 21:38:32,failed
T03671,C0069,purchase,35052.1,2025-01-01 12:19:51,success
T03672,C0409,deposit,80440.81,2025-05-19 11:35:46,success
T03673,C0316,withdrawal,596.95,2025-01-31 03:27:09,success
T03674,C0408,withdrawal,3617.78,2025-02-26 02:23:35,success
T03675,C0280,deposit,71188.31,2024-10-26 23:49:17,success
T03676,C0498,withdrawal,22344.81,2025-05-12 22:12:43,success
T03677,C0472,online fraud,17086.83,2024-10-04 08:52:50,failed
T03678,C0058,withdrawal,13730.91,2025-02-01 19:00:45,success
T03679,C0163,withdrawal,90312.22,2025-05-17 17:52:10,success
T03680,C0072,withdrawal,96995.16,2024-07-24 22:18:22,success
T03681,C0238,purchase,8444.62,2024-05-24 07:08:01,success
T03682,C0093,deposit,88270.83,2025-01-25 08:10:01,success
T03683,C0477,deposit,92046.8,2024-08-12 09:45:28,success
T03684,C0287,withdrawal,57698.06,2024-12-15 20:24:57,success
T03685,C0111,withdrawal,26592.52,2024-10-28 04:36:19,success
T03686,C0004,online fraud,92663.53,2025-02-12 11:13:24,failed
T03687,C0061,withdrawal,62034.05,2025-01-01 18:40:43,success
T03688,C0026,purchase,72320.72,2024-09-20 21:30:32,success
T03689,C0408,transfer,22474.1,2025-01-05 14:01:42,success
T03690,C0405,withdrawal,68204.1,2024-11-27 17:13:40,success
T03691,C0269,withdrawal,5777.2,2024-07-04 10:16:59,success
T03692,C0452,online fraud,45866.74,2025-04-20 06:44:17,failed
T03693,C0179,purchase,45931.94,2024-07-17 17:51:12,success
T03694,C0332,transfer,98388.64,2024-06-12 05:32:53,success
T03695,C0328,deposit,44935.35,2025-04-24 08:14:10,success
T03696,C0216,withdrawal,44324.01,2024-08-22 21:44:45,success
T03697,C0348,purchase,57200.93,2024-10-16 09:55:55,failed
T03698,C0008,purchase,45708.02,2025-05-05 00:11:13,success
T03699,C0008,withdrawal,2150.58,2024-09-01 20:05:40,success
T03700,C0129,purchase,90725.58,2024-07-27 15:13:47,success
T03701,C0224,withdrawal,9340.11,2024-07-31 07:09:35,success
T03702,C0191,withdrawal,65588.09,2025-02-25 14:42:46,success
T03703,C0119,purchase,41420.5,2024-11-15 14:13:30,success
T03704,C0157,deposit,42874.46,2025-01-10 21:11:50,success
T03705,C0040,purchase,24572.05,2024-10-20 19:08:22,success
T03706,C0172,transfer,24194.76,2024-08-20 04:15:40,failed
T03707,C0034,purchase,6558.22,2024-12-13 04:44:23,success
T03708,C0207,deposit,47076.17,2024-12-26 18:54:34,success
T03709,C0090,deposit,39084.49,2024-12-28 17:43:07,failed
T03710,C0297,purchase,71275.79,2024-10-05 16:57:22,success
T03711,C0131,deposit,98892.13,2024-12-28 14:53:16,success
T03712,C0153,withdrawal,33776.78,2024-11-27 00:06:26,success
T03713,C0433,deposit,46963.06,2025-02-10 01:00:56,success
T03714,C0313,withdrawal,53789.58,2024-07-28 08:10:48,success
T03715,C0124,withdrawal,8149.5,2024-07-06 14:57:35,success
T03716,C0457,deposit,32499.79,2024-09-05 09:22:26,success
T03717,C0223,withdrawal,31051.86,2024-09-13 17:18:43,success
T03718,C0498,purchase,35424.37,2025-04-07 06:43:58,success
T03719,C0445,purchase,99769.48,2025-04-13 13:02:07,success
T03720,C0408,withdrawal,2396.98,2024-12-02 11:05:18,failed
T03721,C0061,withdrawal,16624.93,2024-07-23 23:07:13,success
T03722,C0466,deposit,64206.73,2024-09-28 22:28:39,success
T03723,C0235,withdrawal,38785.52,2025-05-18 21:05:47,success
T03724,C0003,withdrawal,50209.96,2025-01-04 10:46:32,success
T03725,C0102,purchase,15694.44,2024-12-28 16:19:33,success
T03726,C0078,withdrawal,66553.95,2024-10-07 01:08:16,success
T03727,C0012,deposit,24363.49,2024-06-21 20:56:58,success
T03728,C0307,withdrawal,21308.68,2025-02-11 10:45:26,success
T03729,C0222,withdrawal,5023.02,2024-07-16 20:26:21,success
T03730,C0185,deposit,46623.76,2024-07-29 05:13:34,success
T03731,C0335,deposit,6532.16,2024-06-07 16:58:46,success
T03732,C0217,online fraud,17799.49,2024-08-11 14:55:00,failed
T03733,C0193,transfer,94108.52,2024-06-05 04:06:40,failed
